-0.56729700 -0.99742044
-0.57022996 -0.99491256
-0.57174638 -0.99358967
-0.57619577 -0.98970045
-0.58035859 -0.98600954
-0.58064516 -0.98575021
-0.58528563 -0.98155803
-0.58528563 -0.98155803
-0.59012190 -0.97710652
-0.59012190 -0.97710652
-0.59487185 -0.97265501
-0.59487185 -0.97265501
-0.59844271 -0.96924546
-0.59953661 -0.96820350
-0.60289210 -0.96494041
-0.60411726 -0.96375199
-0.60734149 -0.96055839
-0.60861481 -0.95930048
-0.61179088 -0.95609603
-0.61303027 -0.95484897
-0.61624027 -0.95154977
-0.61736459 -0.95039746
-0.62068966 -0.94691589
-0.62161870 -0.94594595
-0.62513904 -0.94219050
-0.62579350 -0.94149444
-0.62988986 -0.93704293
-0.62988986 -0.93704293
-0.63403782 -0.93244278
-0.63848721 -0.92739302
-0.64169959 -0.92368839
-0.64293660 -0.92222861
-0.64548089 -0.91923688
-0.64738598 -0.91694424
-0.64918649 -0.91478537
-0.65183537 -0.91153433
-0.65281714 -0.91033386
-0.65637358 -0.90588235
-0.65637358 -0.90588235
-0.66073415 -0.90025860
-0.66323702 -0.89697933
-0.66655728 -0.89252782
-0.66655728 -0.89252782
-0.66980465 -0.88807631
-0.66980465 -0.88807631
-0.67296165 -0.88362480
-0.67408231 -0.88200085
-0.67604251 -0.87917329
-0.67905074 -0.87472178
-0.67905074 -0.87472178
-0.68196964 -0.87027027
-0.68298109 -0.86867792
-0.68480622 -0.86581876
-0.68757021 -0.86136725
-0.68757021 -0.86136725
-0.69023205 -0.85691574
-0.69187987 -0.85407340
-0.69281774 -0.85246423
-0.69531099 -0.84801272
-0.69632925 -0.84611808
-0.69771127 -0.84356121
-0.70002220 -0.83910970
-0.70077864 -0.83757748
-0.70222864 -0.83465819
-0.70434058 -0.83020668
-0.70522803 -0.82822688
-0.70634315 -0.82575517
-0.70823580 -0.82130366
-0.70967742 -0.81770745
-0.71002265 -0.81685215
-0.71167116 -0.81240064
-0.71320527 -0.80794913
-0.71460212 -0.80349762
-0.71460212 -0.80349762
-0.71584014 -0.79904610
-0.71692870 -0.79459459
-0.71785169 -0.79014308
-0.71858950 -0.78569157
-0.71858950 -0.78569157
-0.71910308 -0.78124006
-0.71938713 -0.77678855
-0.71940978 -0.77233704
-0.71913196 -0.76788553
-0.71857620 -0.76391545
-0.71850229 -0.76343402
-0.71742001 -0.75898251
-0.71582097 -0.75453100
-0.71356483 -0.75007949
-0.71038216 -0.74562798
-0.70967742 -0.74483757
-0.70522803 -0.74065747
-0.70077864 -0.73763218
-0.69917829 -0.73672496
-0.69632925 -0.73534066
-0.69187987 -0.73356497
-0.68743048 -0.73216179
-0.68298109 -0.73112752
-0.67853170 -0.73032901
-0.67408231 -0.72973227
-0.66963293 -0.72930906
-0.66518354 -0.72903567
-0.66073415 -0.72889211
-0.65628476 -0.72886138
-0.65183537 -0.72892893
-0.64738598 -0.72908226
-0.64293660 -0.72931055
-0.63848721 -0.72960442
-0.63403782 -0.72995567
-0.62958843 -0.73035710
-0.62513904 -0.73080240
-0.62068966 -0.73128599
-0.61624027 -0.73180293
-0.61242146 -0.73227345
-0.61179088 -0.73235213
-0.60734149 -0.73294752
-0.60289210 -0.73356446
-0.59844271 -0.73419973
-0.59399333 -0.73485042
-0.58954394 -0.73551393
-0.58509455 -0.73618792
-0.58161233 -0.73672496
-0.58064516 -0.73687613
-0.57619577 -0.73759216
-0.57174638 -0.73831233
-0.56729700 -0.73903508
-0.56284761 -0.73975899
-0.55839822 -0.74048277
-0.55413004 -0.74117647
-0.55394883 -0.74120635
-0.54949944 -0.74195360
-0.54505006 -0.74269673
-0.54060067 -0.74343489
-0.53615128 -0.74416727
-0.53170189 -0.74489317
-0.52715402 -0.74562798
-0.52280311 -0.74634817
-0.51835373 -0.74707589
-0.51390434 -0.74779403
-0.50945495 -0.74850214
-0.50500556 -0.74919985
-0.50055617 -0.74988678
-0.49930400 -0.75007949
-0.49610679 -0.75057963
-0.49165740 -0.75126712
-0.48720801 -0.75194214
-0.48275862 -0.75260446
-0.47830923 -0.75325388
-0.47385984 -0.75389019
-0.46928276 -0.75453100
-0.46496107 -0.75514309
-0.46051168 -0.75575923
-0.45606229 -0.75636092
-0.45161290 -0.75694807
-0.44716352 -0.75752058
-0.44271413 -0.75807837
-0.43826474 -0.75862135
-0.43523567 -0.75898251
-0.43381535 -0.75915506
-0.42936596 -0.75968531
-0.42491657 -0.76019987
-0.42046719 -0.76069871
-0.41601780 -0.76118180
-0.41156841 -0.76164911
-0.40711902 -0.76210060
-0.40266963 -0.76253625
-0.39822024 -0.76295603
-0.39292896 -0.76343402
-0.38932147 -0.76375810
-0.38487208 -0.76414214
-0.38042269 -0.76450960
-0.37597330 -0.76486046
-0.37152392 -0.76519471
-0.36707453 -0.76551233
-0.36262514 -0.76581331
-0.35817575 -0.76609763
-0.35372636 -0.76636526
-0.34927697 -0.76661618
-0.34482759 -0.76685037
-0.34037820 -0.76706780
-0.33592881 -0.76726844
-0.33147942 -0.76745225
-0.32703003 -0.76761920
-0.32258065 -0.76776925
-0.31869744 -0.76788553
-0.31813126 -0.76790288
-0.31368187 -0.76802264
-0.30923248 -0.76812481
-0.30478309 -0.76820933
-0.30033370 -0.76827617
-0.29588432 -0.76832525
-0.29143493 -0.76835652
-0.28698554 -0.76836990
-0.28253615 -0.76836534
-0.27808676 -0.76834274
-0.27363737 -0.76830203
-0.26918799 -0.76824313
-0.26473860 -0.76816593
-0.26028921 -0.76807035
-0.25583982 -0.76795628
-0.25139043 -0.76782544
-0.24694105 -0.76767853
-0.24249166 -0.76751333
-0.23804227 -0.76732972
-0.23359288 -0.76712757
-0.22914349 -0.76690674
-0.22469410 -0.76666710
-0.22024472 -0.76640850
-0.21579533 -0.76613078
-0.21134594 -0.76583378
-0.20689655 -0.76551734
-0.20244716 -0.76518128
-0.19799778 -0.76482543
-0.19354839 -0.76444959
-0.18909900 -0.76405358
-0.18464961 -0.76363719
-0.18258247 -0.76343402
-0.18020022 -0.76320691
-0.17575083 -0.76276222
-0.17130145 -0.76229708
-0.16685206 -0.76181128
-0.16240267 -0.76130458
-0.15795328 -0.76077673
-0.15350389 -0.76022748
-0.14905451 -0.75965659
-0.14401696 -0.75898251
-0.14015573 -0.75846376
-0.13570634 -0.75784417
-0.13125695 -0.75720243
-0.12680756 -0.75653826
-0.12235818 -0.75585136
-0.11790879 -0.75514141
-0.11420418 -0.75453100
-0.11345940 -0.75441150
-0.10901001 -0.75367539
-0.10456062 -0.75291590
-0.10011123 -0.75213270
-0.09566185 -0.75132544
-0.08905753 -0.75007949
-0.08676307 -0.74964930
-0.08231368 -0.74879163
-0.07786429 -0.74790910
-0.07341491 -0.74700132
-0.06896552 -0.74606788
-0.06692174 -0.74562798
-0.06451613 -0.74512233
-0.06006674 -0.74416280
-0.05561735 -0.74317709
-0.05116796 -0.74216476
-0.04671858 -0.74112674
-0.04226919 -0.74008809
-0.03781980 -0.73902222
-0.03337041 -0.73792868
-0.02860227 -0.73672496
-0.02447164 -0.73568455
-0.02002225 -0.73453591
-0.01557286 -0.73335843
-0.01112347 -0.73215473
-0.00667408 -0.73094992
-0.00222469 -0.72971552
0.00439276 -0.72782194
0.00667408 -0.72717280
0.01112347 -0.72588021
0.01557286 -0.72455671
0.01947154 -0.72337043
0.02002225 -0.72320596
0.02447164 -0.72185381
0.02892102 -0.72046987
0.03378666 -0.71891892
0.03781980 -0.71763700
0.04226919 -0.71619108
0.04744233 -0.71446741
0.05116796 -0.71322996
0.05561735 -0.71172040
0.06052323 -0.71001590
0.06451613 -0.70863238
0.06896552 -0.70705745
0.07341491 -0.70545013
0.07786429 -0.70384357
0.08231368 -0.70220145
0.08520892 -0.70111288
0.08676307 -0.70053708
0.09121246 -0.69886248
0.09691742 -0.69666137
0.10011123 -0.69543234
0.10456062 -0.69368784
0.10901001 -0.69191279
0.11345940 -0.69013446
0.11790879 -0.68831821
0.11926151 -0.68775835
0.12235818 -0.68649284
0.12680756 -0.68464191
0.12996061 -0.68330684
0.13125695 -0.68276454
0.13570634 -0.68087848
0.14037966 -0.67885533
0.14460512 -0.67702943
0.15054287 -0.67440382
0.15350389 -0.67309620
0.15795328 -0.67109881
0.16046915 -0.66995231
0.16240267 -0.66908023
0.16685206 -0.66704629
0.17130145 -0.66498296
0.17575083 -0.66291222
0.18020022 -0.66080585
0.18464961 -0.65869812
0.18909900 -0.65655041
0.19354839 -0.65440560
0.19814630 -0.65214626
0.20244716 -0.65003635
0.20713246 -0.64769475
0.21134594 -0.64559218
0.21596972 -0.64324324
0.22024472 -0.64107507
0.22469410 -0.63877894
0.22914349 -0.63648720
0.23359288 -0.63415839
0.23804227 -0.63183098
0.24249166 -0.62947137
0.24694105 -0.62710908
0.25005042 -0.62543720
0.25139043 -0.62472068
0.25583982 -0.62232452
0.25830072 -0.62098569
0.26028921 -0.61990945
0.26473860 -0.61748067
0.26645984 -0.61653418
0.26918799 -0.61504118
0.27363737 -0.61258129
0.27453550 -0.61208267
0.27808676 -0.61011982
0.28253615 -0.60763065
0.28698554 -0.60514980
0.29143493 -0.60264299
0.29836485 -0.59872814
0.30033370 -0.59761455
0.30619848 -0.59427663
0.30923248 -0.59255111
0.31398786 -0.58982512
0.31813126 -0.58745915
0.32175449 -0.58537361
0.32258065 -0.58489937
0.32703003 -0.58234581
0.32949974 -0.58092210
0.33147942 -0.57978377
0.33722734 -0.57647059
0.34037820 -0.57465887
0.34494643 -0.57201908
0.34927697 -0.56953369
0.35372636 -0.56697002
0.35817575 -0.56441810
0.36044557 -0.56311606
0.36262514 -0.56186824
0.36707453 -0.55932279
0.36823017 -0.55866455
0.37152392 -0.55679207
0.37605526 -0.55421304
0.38042269 -0.55175337
0.38487208 -0.54924758
0.38932147 -0.54676482
0.39193796 -0.54531002
0.39377086 -0.54429281
0.39822024 -0.54183985
0.40001361 -0.54085851
0.40266963 -0.53940801
0.40820962 -0.53640700
0.41156841 -0.53460749
0.41655509 -0.53195548
0.42046719 -0.52990611
0.42508503 -0.52750397
0.42936596 -0.52531908
0.43384191 -0.52305246
0.43826474 -0.52086183
0.44287785 -0.51860095
0.44716352 -0.51654974
0.45225759 -0.51414944
0.45606229 -0.51239796
0.46206244 -0.50969793
0.46496107 -0.50842109
0.46941046 -0.50650360
0.47239606 -0.50524642
0.47385984 -0.50463292
0.47830923 -0.50281983
0.48342005 -0.50079491
0.48720801 -0.49934464
0.49165740 -0.49769023
0.49610679 -0.49608848
0.50055617 -0.49455604
0.50500556 -0.49307634
0.50945495 -0.49165455
0.51390434 -0.49030516
0.51835373 -0.48901324
0.52280311 -0.48778025
0.52409784 -0.48744038
0.52725250 -0.48661967
0.53170189 -0.48552503
0.53615128 -0.48449251
0.54060067 -0.48352308
0.54323044 -0.48298887
0.54505006 -0.48262317
0.54949944 -0.48179525
0.55394883 -0.48103187
0.55839822 -0.48033343
0.56284761 -0.47970024
0.56729700 -0.47913243
0.57269217 -0.47853736
0.57619577 -0.47819871
0.58064516 -0.47783316
0.58509455 -0.47753153
0.58954394 -0.47729337
0.59399333 -0.47711813
0.59844271 -0.47700515
0.60289210 -0.47695369
0.60734149 -0.47696294
0.61179088 -0.47703198
0.61624027 -0.47715985
0.62068966 -0.47734553
0.62513904 -0.47758791
0.62958843 -0.47788587
0.63403782 -0.47823824
0.63731989 -0.47853736
0.63848721 -0.47864599
0.64293660 -0.47911310
0.64738598 -0.47963226
0.65183537 -0.48020222
0.65628476 -0.48082174
0.66073415 -0.48148956
0.66518354 -0.48220444
0.66976389 -0.48298887
0.67408231 -0.48378860
0.67853170 -0.48465751
0.68298109 -0.48557023
0.68743048 -0.48652565
0.69151258 -0.48744038
0.69187987 -0.48752475
0.69632925 -0.48858820
0.70077864 -0.48969293
0.70522803 -0.49083806
0.70918630 -0.49189189
0.70967742 -0.49202616
0.71412681 -0.49328170
0.71857620 -0.49457707
0.72442585 -0.49634340
0.72747497 -0.49731064
0.73192436 -0.49876134
0.73637375 -0.50025181
0.73795535 -0.50079491
0.74082314 -0.50180981
0.74527253 -0.50342441
0.75015824 -0.50524642
0.75417130 -0.50682300
0.75862069 -0.50861430
0.76125117 -0.50969793
0.76307008 -0.51047269
0.76751947 -0.51241080
0.77141693 -0.51414944
0.77196885 -0.51440441
0.77641824 -0.51650329
0.78075764 -0.51860095
0.78086763 -0.51865611
0.78531702 -0.52093265
0.78935956 -0.52305246
0.78976641 -0.52327415
0.79421580 -0.52574878
0.79729710 -0.52750397
0.79866518 -0.52831524
0.80463564 -0.53195548
0.80756396 -0.53384887
0.81142597 -0.53640700
0.81201335 -0.53681348
0.81646274 -0.53996050
0.81770366 -0.54085851
0.82091212 -0.54328993
0.82351503 -0.54531002
0.82536151 -0.54681348
0.82889734 -0.54976153
0.82981090 -0.55056228
0.83387901 -0.55421304
0.83426029 -0.55457354
0.83848706 -0.55866455
0.83870968 -0.55889211
0.84274706 -0.56311606
0.84315907 -0.56357251
0.84668313 -0.56756757
0.84760845 -0.56868166
0.85031798 -0.57201908
0.85205784 -0.57430258
0.85367289 -0.57647059
0.85676781 -0.58092210
0.85960615 -0.58537361
0.86095662 -0.58765328
0.86221534 -0.58982512
0.86460586 -0.59427663
0.86540601 -0.59588837
0.86678587 -0.59872814
0.86877214 -0.60317965
0.86985539 -0.60583461
0.87057316 -0.60763116
0.87219398 -0.61208267
0.87365327 -0.61653418
0.87430478 -0.61874769
0.87495021 -0.62098569
0.87609243 -0.62543720
0.87709265 -0.62988871
0.87795614 -0.63434022
0.87868792 -0.63879173
0.87875417 -0.63927556
0.87928697 -0.64324324
0.87976416 -0.64769475
0.88012444 -0.65214626
0.88037179 -0.65659777
0.88051001 -0.66104928
0.88054272 -0.66550079
0.88047333 -0.66995231
0.88030512 -0.67440382
0.88004119 -0.67885533
0.87968449 -0.68330684
0.87923785 -0.68775835
0.87875417 -0.69178832
0.87870342 -0.69220986
0.87807840 -0.69666137
0.87737031 -0.70111288
0.87658155 -0.70556439
0.87571436 -0.71001590
0.87477091 -0.71446741
0.87430478 -0.71649888
0.87374760 -0.71891892
0.87264662 -0.72337043
0.87147470 -0.72782194
0.87023367 -0.73227345
0.86985539 -0.73355451
0.86891582 -0.73672496
0.86752790 -0.74117647
0.86607542 -0.74562798
0.86540601 -0.74758736
0.86455137 -0.75007949
0.86295855 -0.75453100
0.86130524 -0.75898251
0.86095662 -0.75988434
0.85957909 -0.76343402
0.85779126 -0.76788553
0.85650723 -0.77097846
0.85594097 -0.77233704
0.85402173 -0.77678855
0.85205784 -0.78121727
0.85204769 -0.78124006
0.84999992 -0.78569157
0.84789945 -0.79014308
0.84760845 -0.79074198
0.84572875 -0.79459459
0.84350433 -0.79904610
0.84315907 -0.79971863
0.84121083 -0.80349762
0.83886485 -0.80794913
0.83870968 -0.80823613
0.83644845 -0.81240064
0.83426029 -0.81634924
0.83398039 -0.81685215
0.83144364 -0.82130366
0.82981090 -0.82411228
0.82885166 -0.82575517
0.82619819 -0.83020668
0.82536151 -0.83158203
0.82348189 -0.83465819
0.82091212 -0.83878888
0.82071165 -0.83910970
0.81787256 -0.84356121
0.81646274 -0.84573331
0.81497659 -0.84801272
0.81202491 -0.85246423
0.81201335 -0.85248134
0.80900262 -0.85691574
0.80756396 -0.85900085
0.80592372 -0.86136725
0.80311457 -0.86535638
0.80278745 -0.86581876
0.79958376 -0.87027027
0.79866518 -0.87152669
0.79631835 -0.87472178
0.79421580 -0.87754181
0.79299368 -0.87917329
0.78976641 -0.88341862
0.78960893 -0.88362480
0.78615472 -0.88807631
0.78531702 -0.88914042
0.78263767 -0.89252782
0.78086763 -0.89473455
0.77905846 -0.89697933
0.77641824 -0.90021043
0.77541620 -0.90143084
0.77196885 -0.90557280
0.77170997 -0.90588235
0.76793455 -0.91033386
0.76751947 -0.91081672
0.76409124 -0.91478537
0.76307008 -0.91595229
0.76018169 -0.91923688
0.75862069 -0.92098943
0.75620488 -0.92368839
0.75417130 -0.92593179
0.75215981 -0.92813990
0.74972191 -0.93078288
0.74804542 -0.93259141
0.74527253 -0.93554601
0.74386065 -0.93704293
0.74082314 -0.94022434
0.73960441 -0.94149444
0.73637375 -0.94482090
0.73527559 -0.94594595
0.73192436 -0.94933854
0.73087306 -0.95039746
0.72747497 -0.95378001
0.72639565 -0.95484897
0.72302558 -0.95814792
0.72184217 -0.95930048
0.71857620 -0.96244477
0.71721142 -0.96375199
0.71412681 -0.96667294
0.71250216 -0.96820350
0.70967742 -0.97083472
0.70771312 -0.97265501
0.70522803 -0.97493228
0.70284303 -0.97710652
0.70077864 -0.97896773
0.69789055 -0.98155803
0.69632925 -0.98294306
0.69285435 -0.98600954
0.69187987 -0.98686019
0.68773305 -0.99046105
0.68743048 -0.99072097
0.68298109 -0.99452122
0.68252032 -0.99491256
0.67853170 -0.99826394
0.67721538 -0.99936407
0.67408231 -1.00195485
0.67182002 -1.00381558
0.66963293 -1.00559557
0.66633270 -1.00826709
0.66518354 -1.00918765
0.66075187 -1.01271860
0.66073415 -1.01273257
0.65628476 -1.01621794
0.65506256 -1.01717011
0.65183537 -1.01965840
0.64927517 -1.02162162
0.64738598 -1.02305550
0.64338820 -1.02607313
0.64293660 -1.02641056
0.63848721 -1.02971333
0.63738767 -1.03052464
0.63403782 -1.03297139
0.63127771 -1.03497615
0.62958843 -1.03619083
0.62513904 -1.03937202
0.62506066 -1.03942766
0.62068966 -1.04249930
0.61871491 -1.04387917
0.61624027 -1.04559116
0.61225770 -1.04833068
0.61179088 -1.04864863
0.60734149 -1.05165738
0.60566780 -1.05278219
0.60289210 -1.05462923
0.59895543 -1.05723370
0.59844271 -1.05756959
0.59399333 -1.06046291
0.59210177 -1.06168521
0.58954394 -1.06332192
0.58511900 -1.06613672
0.58509455 -1.06615213
0.58064516 -1.06893236
0.57797928 -1.07058824
0.57619577 -1.07168530
0.57174638 -1.07440352
0.57069712 -1.07503975
0.56729700 -1.07708146
0.56325950 -1.07949126
0.56284761 -1.07973473
0.55839822 -1.08234315
0.55565193 -1.08394277
0.55394883 -1.08492523
0.54949944 -1.08747290
0.54787807 -1.08839428
0.54505006 -1.08998592
0.54060067 -1.09247319
0.53992845 -1.09284579
0.53615128 -1.09491926
0.53179181 -1.09729730
0.53170189 -1.09734588
0.52725250 -1.09972770
0.52345239 -1.10174881
0.52280311 -1.10209084
0.51835373 -1.10441364
0.51490728 -1.10620032
0.51390434 -1.10671530
0.50945495 -1.10897949
0.50614437 -1.11065183
0.50500556 -1.11122161
0.50055617 -1.11342760
0.49715071 -1.11510334
0.49610679 -1.11561213
0.49165740 -1.11776035
0.48791241 -1.11955485
0.48720801 -1.11988916
0.48275862 -1.12198006
0.47841456 -1.12400636
0.47830923 -1.12405502
0.47385984 -1.12608904
0.46941046 -1.12810756
0.46863028 -1.12845787
0.46496107 -1.13008960
0.46051168 -1.13205153
0.45854711 -1.13290938
0.45606229 -1.13398400
0.45161290 -1.13588985
0.44814737 -1.13736089
0.44716352 -1.13777452
0.44271413 -1.13962477
0.43826474 -1.14145895
0.43739765 -1.14181240
0.43381535 -1.14325857
0.42936596 -1.14503752
0.42626748 -1.14626391
0.42491657 -1.14679346
0.42046719 -1.14851773
0.41601780 -1.15022555
0.41472644 -1.15071542
0.41156841 -1.15190180
0.40711902 -1.15355535
0.40273828 -1.15516693
0.40266963 -1.15519194
0.39822024 -1.15679181
0.39377086 -1.15837490
0.39023618 -1.15961844
0.38932147 -1.15993711
0.38487208 -1.16146699
0.38042269 -1.16297990
0.37717801 -1.16406995
0.37597330 -1.16447071
0.37152392 -1.16593091
0.36707453 -1.16737398
0.36349196 -1.16852146
0.36262514 -1.16879636
0.35817575 -1.17018727
0.35372636 -1.17156087
0.34927697 -1.17291710
0.34909083 -1.17297297
0.34482759 -1.17423982
0.34037820 -1.17554439
0.33592881 -1.17683144
0.33384742 -1.17742448
0.33147942 -1.17809243
0.32703003 -1.17932844
0.32258065 -1.18054679
0.31813126 -1.18174742
0.31764656 -1.18187599
0.31368187 -1.18291701
0.30923248 -1.18406722
0.30478309 -1.18519958
0.30033370 -1.18631403
0.30027889 -1.18632750
0.29588432 -1.18739685
0.29143493 -1.18846156
0.28698554 -1.18950825
0.28253615 -1.19053686
0.28146799 -1.19077901
0.27808676 -1.19153762
0.27363737 -1.19251723
0.26918799 -1.19347869
0.26473860 -1.19442191
0.26084769 -1.19523052
0.26028921 -1.19534537
0.25583982 -1.19624043
0.25139043 -1.19711719
0.24694105 -1.19797561
0.24249166 -1.19881562
0.23804227 -1.19963715
0.23779309 -1.19968203
0.23359288 -1.20043048
0.22914349 -1.20120479
0.22469410 -1.20196060
0.22024472 -1.20269785
0.21579533 -1.20341648
0.21134594 -1.20411644
0.21123402 -1.20413355
0.20689655 -1.20478913
0.20244716 -1.20544298
0.19799778 -1.20607817
0.19354839 -1.20669464
0.18909900 -1.20729234
0.18464961 -1.20787122
0.18020022 -1.20843123
0.17893370 -1.20858506
0.17575083 -1.20896729
0.17130145 -1.20948258
0.16685206 -1.20997905
0.16240267 -1.21045667
0.15795328 -1.21091537
0.15350389 -1.21135513
0.14905451 -1.21177590
0.14460512 -1.21217764
0.14015573 -1.21256032
0.13570634 -1.21292389
0.13424916 -1.21303657
0.13125695 -1.21326525
0.12680756 -1.21358617
0.12235818 -1.21388811
0.11790879 -1.21417104
0.11345940 -1.21443493
0.10901001 -1.21467975
0.10456062 -1.21490548
0.10011123 -1.21511209
0.09566185 -1.21529956
0.09121246 -1.21546788
0.08676307 -1.21561701
0.08231368 -1.21574695
0.07786429 -1.21585769
0.07341491 -1.21594919
0.06896552 -1.21602147
0.06451613 -1.21607449
0.06006674 -1.21610827
0.05561735 -1.21612279
0.05116796 -1.21611805
0.04671858 -1.21609404
0.04226919 -1.21605077
0.03781980 -1.21598825
0.03337041 -1.21590647
0.02892102 -1.21580544
0.02447164 -1.21568518
0.02002225 -1.21554569
0.01557286 -1.21538700
0.01112347 -1.21520911
0.00667408 -1.21501205
0.00222469 -1.21479584
-0.00222469 -1.21456050
-0.00667408 -1.21430606
-0.01112347 -1.21403256
-0.01557286 -1.21374001
-0.02002225 -1.21342847
-0.02447164 -1.21309796
-0.02525376 -1.21303657
